order,id,date,time,title,url,visitCount,typedCount,transition
2088,26173,5/2/2024,15:45:49,LinkedIn,https://www.linkedin.com/jobs/view/3914899615/?midToken=AQFbvjLep9Bf0g&midSig=2VkujTU_634bg1&trk=eml-email_application_confirmation_with_nba_01-jymbii-4-job_card_view&trkEmail=eml-email_application_confirmation_with_nba_01-jymbii-4-job_card_view-null-3utfg5%7Elvpknana%7Em-null-neptune%2Fjobs%2Eview&lipi=urn%3Ali%3Apage%3Aemail_email_application_confirmation_with_nba_01%3Bp0zR50UQSQ%2BKPvulpWdyiQ%3D%3D,2,0,link
2089,26172,5/2/2024,15:45:48,LinkedIn,https://www.linkedin.com/comm/jobs/view/3914899615/?midToken=AQFbvjLep9Bf0g&midSig=2VkujTU_634bg1&trk=eml-email_application_confirmation_with_nba_01-jymbii-4-job_card_view&trkEmail=eml-email_application_confirmation_with_nba_01-jymbii-4-job_card_view-null-3utfg5%7Elvpknana%7Em-null-neptune%2Fjobs%2Eview&lipi=urn%3Ali%3Apage%3Aemail_email_application_confirmation_with_nba_01%3Bp0zR50UQSQ%2BKPvulpWdyiQ%3D%3D,1,0,link
2090,26170,5/2/2024,15:45:43,"Matheus, your application was sent to Shuffle Up - mfbl93@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBmFxlhZrKbwLgGXQtwGZlc,2,0,link
2091,26170,5/2/2024,15:45:43,"Matheus, your application was sent to Shuffle Up - mfbl93@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBmFxlhZrKbwLgGXQtwGZlc,2,0,link
2092,1337,5/2/2024,15:35:28,Matheus Fagundes Brito De Lima — DIO Community Profile,https://www.dio.me/users/Fagundes,28,0,link
2093,1337,5/2/2024,15:35:28,Matheus Fagundes Brito De Lima — DIO Community Profile,https://www.dio.me/users/Fagundes,28,0,link
2094,26169,5/2/2024,15:31:18,You’ve Completed the PI Behavioral Assessment - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGxSvBmFwdRqZzrZBqxJNTvFdGb,1,0,link
2095,84,5/2/2024,15:31:16,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,882,0,link
2096,1040,5/2/2024,15:30:45,LinkedIn,https://www.linkedin.com/feed/,147,5,link
2097,25782,5/2/2024,15:30:16,LinkedIn,https://www.linkedin.com/analytics/post-summary/urn:li:activity:7190772305818513408/,4,0,link
2098,1042,5/2/2024,15:30:13,Feed | LinkedIn,https://www.linkedin.com/notifications/?filter=all,211,60,link
2099,373,5/2/2024,15:29:19,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
2100,373,5/2/2024,15:29:19,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
2101,26168,5/2/2024,15:28:59,Vaga Engenharia XP Inc. | Candidatura confirmada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBlvcMfXnbqDSMJQJfVRBSK,2,0,link
2102,26168,5/2/2024,15:28:59,Vaga Engenharia XP Inc. | Candidatura confirmada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBlvcMfXnbqDSMJQJfVRBSK,2,0,link
2103,373,5/2/2024,15:28:55,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
2104,373,5/2/2024,15:28:55,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
2105,26167,5/2/2024,15:28:11,(3) NEWEY E VASSEUR SE REUNIRAM E NEGÓCIO ESTÁ 90% ENCAMINHADO / ANDRETTI RECEBE APOIO DO CONGRESSO - YouTube,https://www.youtube.com/watch?v=upnD4MCh0sY&lc=UgzUB2u2Q-kmgLHCJcx4AaABAg,1,0,link
2106,26166,5/2/2024,15:28:10,NEWEY E VASSEUR SE REUNIRAM E NEGÓCIO ESTÁ 90% ENCAMINHADO / ANDRETTI RECEBE APOIO DO CONGRESSO - YouTube,https://www.youtube.com/watch?v=upnD4MCh0sY&lc=UgzUB2u2Q-kmgLHCJcx4AaABAg&feature=em-comments,1,0,link
2107,26163,5/2/2024,15:28:03,"Ressaca F1 marcou seu comentário como ""amei"" - mfbl93@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBmFppfFnsrkWdCGxrhwBzn,2,0,link
2108,26163,5/2/2024,15:28:03,"Ressaca F1 marcou seu comentário como ""amei"" - mfbl93@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBmFppfFnsrkWdCGxrhwBzn,2,0,link
2109,373,5/2/2024,15:28:00,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
2110,373,5/2/2024,15:28:00,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
2111,26162,5/2/2024,15:27:43,You’ve Completed the PI Behavioral Assessment - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBmFwdRqZzrZBqxJNTvFdGb,2,0,link
2112,26162,5/2/2024,15:27:43,You’ve Completed the PI Behavioral Assessment - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBmFwdRqZzrZBqxJNTvFdGb,2,0,link
2113,373,5/2/2024,15:27:37,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
2114,373,5/2/2024,15:27:37,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
2115,26161,5/2/2024,15:25:18,The Predictive Index,https://assessment.predictiveindex.com/C9QB/4786ec48-2016-4eab-bd02-7d855041e085?type=candidateba&languageLocale=pt-BR#page3,1,0,link
2116,26160,5/2/2024,15:23:11,The Predictive Index,https://assessment.predictiveindex.com/C9QB/4786ec48-2016-4eab-bd02-7d855041e085?type=candidateba&languageLocale=pt-BR#page2,1,0,link
2117,26159,5/2/2024,15:23:02,The Predictive Index,https://assessment.predictiveindex.com/C9QB/4786ec48-2016-4eab-bd02-7d855041e085?type=candidateba&languageLocale=pt-BR#page1,1,0,link
2118,26158,5/2/2024,15:22:04,Gupy,https://cadastra.gupy.io/candidates/applications/435100560?cvUpdated=true,1,0,link
2119,26157,5/2/2024,15:21:35,Serviços de computação em nuvem | Google Cloud,https://cloud.google.com/?hl=pt-BR,2,0,link
2120,26157,5/2/2024,15:21:34,Serviços de computação em nuvem | Google Cloud,https://cloud.google.com/?hl=pt-BR,2,0,link
2121,26156,5/2/2024,15:21:32,GCP - Pesquisa Google,https://www.google.com/search?q=GCP&oq=GCP+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTINCAEQABiDARixAxiABDIMCAIQABhDGIAEGIoFMgwIAxAAGEMYgAQYigUyBwgEEAAYgAQyBggFEEUYPTIGCAYQRRg9MgYIBxBFGD3SAQgxOTA3ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,link
2122,26156,5/2/2024,15:21:31,GCP - Pesquisa Google,https://www.google.com/search?q=GCP&oq=GCP+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTINCAEQABiDARixAxiABDIMCAIQABhDGIAEGIoFMgwIAxAAGEMYgAQYigUyBwgEEAAYgAQyBggFEEUYPTIGCAYQRRg9MgYIBxBFGD3SAQgxOTA3ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
2123,26155,5/2/2024,15:20:56,Gupy,https://cadastra.gupy.io/candidates/applications/435100560/steps/2430599147/curriculum,1,0,link
2124,26149,5/2/2024,15:20:55,Gupy,https://cadastra.gupy.io/candidates/jobs/7078322/apply?jobBoardSource=linkedin,2,0,link
2125,16911,5/2/2024,15:20:52,Gupy,https://cadastra.gupy.io/candidates/auth/google,2,0,link
2126,26152,5/2/2024,15:20:48,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth/oauthchooseaccount?response_type=code&client_id=296256336971-tais5vd344i46qq242ubiccu1gk751o7.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fsecure-v2.gupy.io%2Fcandidates%2Fgoogle%2Fcallback&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email%20https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile&state=8056cd41-79ef-47f5-840a-de1bb5bb4c1d&service=lso&o2v=2&ddm=0&flowName=GeneralOAuthFlow,1,0,link
2127,26151,5/2/2024,15:20:48,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&client_id=296256336971-tais5vd344i46qq242ubiccu1gk751o7.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fsecure-v2.gupy.io%2Fcandidates%2Fgoogle%2Fcallback&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email%20https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile&state=8056cd41-79ef-47f5-840a-de1bb5bb4c1d&service=lso&o2v=2&ddm=0,1,0,link
2128,26150,5/2/2024,15:20:48,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&client_id=296256336971-tais5vd344i46qq242ubiccu1gk751o7.apps.googleusercontent.com&redirect_uri=https://secure-v2.gupy.io/candidates/google/callback&scope=https%3A//www.googleapis.com/auth/userinfo.email%20https%3A//www.googleapis.com/auth/userinfo.profile&state=8056cd41-79ef-47f5-840a-de1bb5bb4c1d,2,0,link
2129,26150,5/2/2024,15:20:47,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&client_id=296256336971-tais5vd344i46qq242ubiccu1gk751o7.apps.googleusercontent.com&redirect_uri=https://secure-v2.gupy.io/candidates/google/callback&scope=https%3A//www.googleapis.com/auth/userinfo.email%20https%3A//www.googleapis.com/auth/userinfo.profile&state=8056cd41-79ef-47f5-840a-de1bb5bb4c1d,2,0,link
2130,16905,5/2/2024,15:20:45,Gupy,https://cadastra.gupy.io/candidates/signin,2,0,link
2131,26149,5/2/2024,15:20:43,Gupy,https://cadastra.gupy.io/candidates/jobs/7078322/apply?jobBoardSource=linkedin,2,0,link
2132,26148,5/2/2024,15:20:40,Página da Vaga | Analytics Engineer Júnior,https://cadastra.gupy.io/job/eyJqb2JJZCI6NzA3ODMyMiwic291cmNlIjoibGlua2VkaW4ifQ==?jobBoardSource=linkedin,2,0,link
2133,26148,5/2/2024,15:20:39,Página da Vaga | Analytics Engineer Júnior,https://cadastra.gupy.io/job/eyJqb2JJZCI6NzA3ODMyMiwic291cmNlIjoibGlua2VkaW4ifQ==?jobBoardSource=linkedin,2,0,link
2134,26147,5/2/2024,15:20:30,Junior Data Engineer | Shuffle Up | LinkedIn,https://www.linkedin.com/jobs/view/3915032187/?refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&trackingId=Zc4GFQ2F4agQaIYpijryMQ%3D%3D,1,0,link
2135,26146,5/2/2024,15:20:28,Junior Data Engineer | Shuffle Up | LinkedIn,https://www.linkedin.com/jobs/view/3915032187/post-apply/default/?postApplyJobId=3915032187&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&trackingId=Zc4GFQ2F4agQaIYpijryMQ%3D%3D,1,0,link
2136,26145,5/2/2024,15:19:47,Data Build Tool - Pesquisa Google,https://www.google.com/search?q=Data+Build+Tool&oq=Data+Build+Tool&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMggIBhAAGBYYHjIICAcQABgWGB4yCAgIEAAYFhgeMggICRAAGBYYHqgCALACAA&sourceid=chrome&ie=UTF-8,1,0,generated
2137,26144,5/2/2024,15:19:32,Analytics Engineer Júnior | Cadastra | LinkedIn,https://www.linkedin.com/jobs/view/3912091464/?trackingId=2b3IDJEPrPwb78MOcgKSYg%3D%3D&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=16Iv6b7p4v4bg1&trk=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job&trkEmail=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job-null-3utfg5~lvphtc7k~oi-null-null&eid=3utfg5-lvphtc7k-oi&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4NmNkZDk0NjlmYWM4NjYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZhM2U0NzZmYWI5YzE0MjljMmYxMmM4ZTI2OTcyN2NjMWM3MzQyNmM4ZTdjNmQ4ZjUsMSwx,1,0,link
2138,26143,5/2/2024,15:19:32,LinkedIn,https://www.linkedin.com/jobs/view/3912091464/?trackingId=2b3IDJEPrPwb78MOcgKSYg%3D%3D&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_jobs_job_application_viewed_01%3BrJWtwGuCQASBOAKSkUfk9Q%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=16Iv6b7p4v4bg1&trk=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job&trkEmail=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job-null-3utfg5~lvphtc7k~oi-null-null&eid=3utfg5-lvphtc7k-oi&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4NmNkZDk0NjlmYWM4NjYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZhM2U0NzZmYWI5YzE0MjljMmYxMmM4ZTI2OTcyN2NjMWM3MzQyNmM4ZTdjNmQ4ZjUsMSwx,2,0,link
2139,26143,5/2/2024,15:19:32,LinkedIn,https://www.linkedin.com/jobs/view/3912091464/?trackingId=2b3IDJEPrPwb78MOcgKSYg%3D%3D&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_jobs_job_application_viewed_01%3BrJWtwGuCQASBOAKSkUfk9Q%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=16Iv6b7p4v4bg1&trk=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job&trkEmail=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job-null-3utfg5~lvphtc7k~oi-null-null&eid=3utfg5-lvphtc7k-oi&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4NmNkZDk0NjlmYWM4NjYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZhM2U0NzZmYWI5YzE0MjljMmYxMmM4ZTI2OTcyN2NjMWM3MzQyNmM4ZTdjNmQ4ZjUsMSwx,2,0,link
2140,26142,5/2/2024,15:19:31,LinkedIn,https://www.linkedin.com/comm/jobs/view/3912091464?trackingId=2b3IDJEPrPwb78MOcgKSYg%3D%3D&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_jobs_job_application_viewed_01%3BrJWtwGuCQASBOAKSkUfk9Q%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=16Iv6b7p4v4bg1&trk=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job&trkEmail=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job-null-3utfg5~lvphtc7k~oi-null-null&eid=3utfg5-lvphtc7k-oi&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4NmNkZDk0NjlmYWM4NjYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZhM2U0NzZmYWI5YzE0MjljMmYxMmM4ZTI2OTcyN2NjMWM3MzQyNmM4ZTdjNmQ4ZjUsMSwx,1,0,link
2141,26140,5/2/2024,15:19:30,Junior Data Engineer | Shuffle Up | LinkedIn,https://www.linkedin.com/jobs/view/3915032187/?trackingId=Zc4GFQ2F4agQaIYpijryMQ%3D%3D&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=16Iv6b7p4v4bg1&trk=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job&trkEmail=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job-null-3utfg5~lvphtc7k~oi-null-null&eid=3utfg5-lvphtc7k-oi&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4NmNkZDk0NjlmYWM4NjYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZhM2U0NzZmYWI5YzE0MjljMmYxMmM4ZTI2OTcyN2NjMWM3MzQyNmM4ZTdjNmQ4ZjUsMSwx,1,0,link
2142,26139,5/2/2024,15:19:29,LinkedIn,https://www.linkedin.com/jobs/view/3915032187/?trackingId=Zc4GFQ2F4agQaIYpijryMQ%3D%3D&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_jobs_job_application_viewed_01%3BrJWtwGuCQASBOAKSkUfk9Q%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=16Iv6b7p4v4bg1&trk=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job&trkEmail=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job-null-3utfg5~lvphtc7k~oi-null-null&eid=3utfg5-lvphtc7k-oi&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4NmNkZDk0NjlmYWM4NjYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZhM2U0NzZmYWI5YzE0MjljMmYxMmM4ZTI2OTcyN2NjMWM3MzQyNmM4ZTdjNmQ4ZjUsMSwx,2,0,link
2143,26139,5/2/2024,15:19:29,LinkedIn,https://www.linkedin.com/jobs/view/3915032187/?trackingId=Zc4GFQ2F4agQaIYpijryMQ%3D%3D&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_jobs_job_application_viewed_01%3BrJWtwGuCQASBOAKSkUfk9Q%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=16Iv6b7p4v4bg1&trk=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job&trkEmail=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job-null-3utfg5~lvphtc7k~oi-null-null&eid=3utfg5-lvphtc7k-oi&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4NmNkZDk0NjlmYWM4NjYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZhM2U0NzZmYWI5YzE0MjljMmYxMmM4ZTI2OTcyN2NjMWM3MzQyNmM4ZTdjNmQ4ZjUsMSwx,2,0,link
2144,26138,5/2/2024,15:19:29,LinkedIn,https://www.linkedin.com/comm/jobs/view/3915032187?trackingId=Zc4GFQ2F4agQaIYpijryMQ%3D%3D&refId=Wx%2FADoq7lZ%2BB2gbmFvxjpA%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_jobs_job_application_viewed_01%3BrJWtwGuCQASBOAKSkUfk9Q%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=16Iv6b7p4v4bg1&trk=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job&trkEmail=eml-email_jobs_job_application_viewed_01-similar_jobs-0-similar_job-null-3utfg5~lvphtc7k~oi-null-null&eid=3utfg5-lvphtc7k-oi&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4NmNkZDk0NjlmYWM4NjYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZhM2U0NzZmYWI5YzE0MjljMmYxMmM4ZTI2OTcyN2NjMWM3MzQyNmM4ZTdjNmQ4ZjUsMSwx,1,0,link
2145,26136,5/2/2024,15:19:21,Sua candidatura foi vista pela MJV Technology & Innovation - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGxSvBmFppLsDZHMSVzlnKwrJGc,1,0,link
2146,84,5/2/2024,15:19:16,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,882,0,link
2147,26135,5/2/2024,15:18:48,Feed | LinkedIn,https://www.linkedin.com/feed/?highlightedUpdateType=SHARED_BY_YOUR_NETWORK&highlightedUpdateUrn=urn%3Ali%3Aactivity%3A7191827803359629312,1,0,link
2148,1042,5/2/2024,15:18:42,Feed | LinkedIn,https://www.linkedin.com/notifications/?filter=all,211,60,link
2149,26036,5/2/2024,13:33:14,champions - Pesquisa Google,https://www.google.com/search?q=champions&oq=champion&gs_lcrp=EgZjaHJvbWUqDAgAECMYJxiABBiKBTIMCAAQIxgnGIAEGIoFMg0IARAuGIMBGLEDGIAEMg8IAhBFGDkYgwEYsQMYgAQyBggDEEUYPTIGCAQQRRg9MgYIBRBFGD0yDggGEEUYJxg7GIAEGIoFMg0IBxAAGIMBGLEDGIAEMg0ICBAuGIMBGLEDGIAEMg0ICRAAGIMBGLEDGIAE0gEIMjA2MGowajeoAhSwAgE&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8,2,0,reload
2150,26134,5/2/2024,13:33:12,TikTok - Make Your Day,https://www.tiktok.com/@futuregamesshow/video/7363343362608352545?_t=8m10phInQAv&_r=1,1,0,link
2151,173,5/2/2024,13:15:53,YouTube,https://www.youtube.com/,730,153,link
2152,1592,5/2/2024,13:01:38,(1) Notificações | LinkedIn,https://www.linkedin.com/mynetwork/,5,0,link
2153,1042,5/2/2024,13:01:34,Feed | LinkedIn,https://www.linkedin.com/notifications/?filter=all,211,60,link
2154,26133,5/2/2024,13:01:28,What are the differences between software-based and hardware-based partition recovery?,https://www.linkedin.com/advice/3/what-differences-between-software-based-hardware-based-tnpke?contributionUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7183890057475305475%2C7183890059010416641%29%2C7191828037108224000%29&trk=cbyn,1,0,link
2155,1042,5/2/2024,13:01:21,Feed | LinkedIn,https://www.linkedin.com/notifications/?filter=all,211,60,link
2156,26131,5/2/2024,13:00:56,(4) Notificações | LinkedIn,https://www.linkedin.com/jobs/view/3915420406/?refId=ByteString(length%3D16%2Cbytes%3D15ed7675...2d7f7a14)&trackingId=tmLMTtFIzouRve0DHq1XrA%3D%3D,1,0,link
2157,26130,5/2/2024,13:00:54,(2) Engenheiro de Dados | MJV Technology & Innovation | LinkedIn,https://www.linkedin.com/jobs/view/3915420406/post-apply/default/?postApplyJobId=3915420406&refId=ByteString(length%3D16%2Cbytes%3D15ed7675...2d7f7a14)&trackingId=tmLMTtFIzouRve0DHq1XrA%3D%3D,1,0,link
2158,26129,5/2/2024,13:00:20,(2) Engenheiro de Dados | MJV Technology & Innovation | LinkedIn,https://www.linkedin.com/jobs/view/3915420406/?trackingId=tmLMTtFIzouRve0DHq1XrA%3D%3D&refId=ByteString%28length%3D16%2Cbytes%3D15ed7675...2d7f7a14%29&midToken=AQFbvjLep9Bf0g&midSig=2rDrPYGI_h3Xg1&trk=eml-email_job_alert_digest_01-job_card-0-jobcard_body&trkEmail=eml-email_job_alert_digest_01-job_card-0-jobcard_body-null-3utfg5~lvpf397i~pz-null-null&eid=3utfg5-lvpf397i-pz&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4YmM5ZDI0MTllYTc4YTYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZiMWU0MTBkOGQzZGU0MThkODM1NjkwODNiZjE0MzBhZjFkYzgwNTUyNWVlM2JhYTMsMSwx,1,0,link
2159,26128,5/2/2024,13:00:20,LinkedIn,https://www.linkedin.com/jobs/view/3915420406/?trackingId=tmLMTtFIzouRve0DHq1XrA%3D%3D&refId=ByteString%28length%3D16%2Cbytes%3D15ed7675...2d7f7a14%29&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3B3SRG1LoZSyillFyqLDF4lw%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=2rDrPYGI_h3Xg1&trk=eml-email_job_alert_digest_01-job_card-0-jobcard_body&trkEmail=eml-email_job_alert_digest_01-job_card-0-jobcard_body-null-3utfg5~lvpf397i~pz-null-null&eid=3utfg5-lvpf397i-pz&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4YmM5ZDI0MTllYTc4YTYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZiMWU0MTBkOGQzZGU0MThkODM1NjkwODNiZjE0MzBhZjFkYzgwNTUyNWVlM2JhYTMsMSwx,2,0,link
2160,26128,5/2/2024,13:00:20,LinkedIn,https://www.linkedin.com/jobs/view/3915420406/?trackingId=tmLMTtFIzouRve0DHq1XrA%3D%3D&refId=ByteString%28length%3D16%2Cbytes%3D15ed7675...2d7f7a14%29&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3B3SRG1LoZSyillFyqLDF4lw%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=2rDrPYGI_h3Xg1&trk=eml-email_job_alert_digest_01-job_card-0-jobcard_body&trkEmail=eml-email_job_alert_digest_01-job_card-0-jobcard_body-null-3utfg5~lvpf397i~pz-null-null&eid=3utfg5-lvpf397i-pz&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4YmM5ZDI0MTllYTc4YTYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZiMWU0MTBkOGQzZGU0MThkODM1NjkwODNiZjE0MzBhZjFkYzgwNTUyNWVlM2JhYTMsMSwx,2,0,link
2161,26127,5/2/2024,13:00:19,LinkedIn,https://www.linkedin.com/comm/jobs/view/3915420406/?trackingId=tmLMTtFIzouRve0DHq1XrA%3D%3D&refId=ByteString%28length%3D16%2Cbytes%3D15ed7675...2d7f7a14%29&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3B3SRG1LoZSyillFyqLDF4lw%3D%3D&midToken=AQFbvjLep9Bf0g&midSig=2rDrPYGI_h3Xg1&trk=eml-email_job_alert_digest_01-job_card-0-jobcard_body&trkEmail=eml-email_job_alert_digest_01-job_card-0-jobcard_body-null-3utfg5~lvpf397i~pz-null-null&eid=3utfg5-lvpf397i-pz&otpToken=MTAwNjFkZTExNDJlYzljMWI3MjQwNGVkNDcxYWUxYjI4YmM5ZDI0MTllYTc4YTYxNzdjMTA0NjY0ODVmNWFmYmY3ZGZiMWU0MTBkOGQzZGU0MThkODM1NjkwODNiZjE0MzBhZjFkYzgwNTUyNWVlM2JhYTMsMSwx,1,0,link
2162,26125,5/2/2024,13:00:16,“Engenheiro de dados”: MJV Technology & Innovation - Engenheiro de Dados - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGxSvBlvdVDnGrdqzkxLkxMlQrN,1,0,link
2163,84,5/2/2024,13:00:15,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,882,0,link
